Paper Key #,First Author,Year,Data.Extractor,Response variable,Greenhouse or field experiment,Ecosystem,Longterm (>1 season),Manipulated or natural densities?,Focal.Species,Focal.Lifestage,Focal.Form,Focal.Origin,Comp.Species,Comp.Lifestage,Comp.Form,Comp.Origin,treatment,nonsig.zero,competition coefficient,Negative coefs mean competition,standard error of coefficient,Description of Uncertainty Metric,P Value,DF,CI lower,CI upper,Comments
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,104 days low sand,0,0.66125,no,,95% Confidence interval,,,0.65329,0.6692,104 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,120 days low sand,0,-0.06148,no,,95% Confidence interval,,,-0.06148,-0.06147,120 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,136 days low sand,0,-0.59228,no,,95% Confidence interval,,,-0.59228,-0.59228,136 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,152 days low sand,0,0.26012,no,,95% Confidence interval,,,0.25417,0.26608,152 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,168 days low sand,0,-0.13934,no,,95% Confidence interval,,,-0.19721,-0.08147,168 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,24 days mid sand,0,1.22919,no,,95% Confidence interval,,,1.22919,1.22919,24 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,40 days mid sand,0,-0.44492,no,,95% Confidence interval,,,-0.44492,-0.44491,40 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,56 days mid sand,0,0.02696,no,,95% Confidence interval,,,0.02694,0.02697,56 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,72 days mid sand,0,-0.2116,no,,95% Confidence interval,,,-0.21197,-0.21124,72 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,88 days mid sand,0,0.71686,no,,95% Confidence interval,,,0.71686,0.71686,88 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,104 days mid sand,0,0.07518,no,,95% Confidence interval,,,0.07518,0.07518,104 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,120 days mid sand,0,0.15931,no,,95% Confidence interval,,,0.15931,0.15931,120 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,136 days mid sand,0,0.04886,no,,95% Confidence interval,,,0.04883,0.04888,136 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,152 days mid sand,0,-0.02881,no,,95% Confidence interval,,,-0.02968,-0.02794,152 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,168 days mid sand,0,-0.45495,no,,95% Confidence interval,,,-0.45526,-0.45463,168 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,24 days mid sand,0,-15.43597,no,,95% Confidence interval,,,-15.43597,-15.43597,24 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,40 days mid sand,0,-7.9643,no,,95% Confidence interval,,,-7.96432,-7.96428,40 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,56 days mid sand,0,-10.84995,no,,95% Confidence interval,,,-10.85029,-10.8496,56 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,72 days mid sand,0,1.47262,no,,95% Confidence interval,,,1.47231,1.47292,72 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,88 days mid sand,0,-4.76545,no,,95% Confidence interval,,,-4.76546,-4.76544,88 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,104 days mid sand,0,-0.23207,no,,95% Confidence interval,,,-0.23209,-0.23205,104 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,120 days mid sand,0,-0.87675,no,,95% Confidence interval,,,-0.87676,-0.87675,120 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,136 days mid sand,0,-1.5562,no,,95% Confidence interval,,,-1.55633,-1.55606,136 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,152 days mid sand,0,-1.15169,no,,95% Confidence interval,,,-1.1639,-1.13948,152 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,168 days mid sand,0,-0.46417,no,,95% Confidence interval,,,-0.46476,-0.46357,168 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,24 days mid sand,0,-1.24268,no,,95% Confidence interval,,,-1.24268,-1.24268,24 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,40 days mid sand,0,-1.36454,no,,95% Confidence interval,,,-1.36455,-1.36453,40 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,56 days mid sand,0,-1.60756,no,,95% Confidence interval,,,-1.60758,-1.60754,56 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,72 days mid sand,0,-2.18118,no,,95% Confidence interval,,,-2.18126,-2.1811,72 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,88 days mid sand,0,-0.68427,no,,95% Confidence interval,,,-0.68427,-0.68427,88 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,104 days mid sand,0,-0.59003,no,,95% Confidence interval,,,-0.59003,-0.59002,104 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,120 days mid sand,0,-0.75015,no,,95% Confidence interval,,,-0.75052,-0.74977,120 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,136 days mid sand,0,-0.76469,no,,95% Confidence interval,,,-0.76471,-0.76467,136 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,152 days mid sand,0,-0.92336,no,,95% Confidence interval,,,-0.92445,-0.92226,152 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,168 days mid sand,0,-0.26476,no,,95% Confidence interval,,,-0.26528,-0.26425,168 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,24 days mid sand,0,0.49859,no,,95% Confidence interval,,,0.49859,0.49859,24 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,40 days mid sand,0,-0.82013,no,,95% Confidence interval,,,-0.82015,-0.82011,40 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,56 days mid sand,0,2.43479,no,,95% Confidence interval,,,2.43424,2.43533,56 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,72 days mid sand,0,-0.29067,no,,95% Confidence interval,,,-0.29067,-0.29067,72 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,88 days mid sand,0,-1.06377,no,,95% Confidence interval,,,-1.06377,-1.06377,88 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,104 days mid sand,0,-1.09162,no,,95% Confidence interval,,,-1.09171,-1.09152,104 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,120 days mid sand,0,-0.42357,no,,95% Confidence interval,,,-0.42445,-0.42268,120 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,136 days mid sand,0,-0.33242,no,,95% Confidence interval,,,-0.33253,-0.33231,136 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,152 days mid sand,0,-0.42414,no,,95% Confidence interval,,,-0.42825,-0.42002,152 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,168 days mid sand,0,-0.24884,no,,95% Confidence interval,,,-0.24958,-0.2481,168 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,24 days mid sand,0,-0.35421,no,,95% Confidence interval,,,-0.35421,-0.35421,24 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,40 days mid sand,0,-0.21882,no,,95% Confidence interval,,,-0.21882,-0.21882,40 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,56 days mid sand,0,1.62473,no,,95% Confidence interval,,,1.62469,1.62477,56 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,72 days mid sand,0,-0.23573,no,,95% Confidence interval,,,-0.23614,-0.23533,72 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,88 days mid sand,0,-0.40051,no,,95% Confidence interval,,,-0.40051,-0.4005,88 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,104 days mid sand,0,-0.01004,no,,95% Confidence interval,,,-0.0101,-0.00998,104 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,120 days mid sand,0,0.29004,no,,95% Confidence interval,,,0.29004,0.29004,120 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,136 days mid sand,0,0.12814,no,,95% Confidence interval,,,0.12811,0.12816,136 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,152 days mid sand,0,2.1287,no,,95% Confidence interval,,,2.12637,2.13103,152 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,168 days mid sand,0,0.12879,no,,95% Confidence interval,,,0.12872,0.12886,168 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,24 days mid sand,0,0.48685,no,,95% Confidence interval,,,0.48685,0.48685,24 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,40 days mid sand,0,0.40844,no,,95% Confidence interval,,,0.40844,0.40844,40 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,56 days mid sand,0,-0.42326,no,,95% Confidence interval,,,-0.42329,-0.42324,56 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,72 days mid sand,0,-0.13775,no,,95% Confidence interval,,,-0.13795,-0.13755,72 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,88 days mid sand,0,0.3791,no,,95% Confidence interval,,,0.3791,0.3791,88 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,104 days mid sand,0,-0.17602,no,,95% Confidence interval,,,-0.17607,-0.17597,104 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,120 days mid sand,0,-0.18322,no,,95% Confidence interval,,,-0.18359,-0.18285,120 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,136 days mid sand,0,-0.07507,no,,95% Confidence interval,,,-0.07508,-0.07506,136 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,152 days mid sand,0,-0.02177,no,,95% Confidence interval,,,-0.02264,-0.0209,152 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,168 days mid sand,0,-0.20768,no,,95% Confidence interval,,,-0.20768,-0.20768,168 days mid sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,24 days high sand,0,0.19274,no,,95% Confidence interval,,,0.19266,0.19282,24 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,40 days high sand,0,-0.01728,no,,95% Confidence interval,,,-0.01761,-0.01694,40 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,56 days high sand,0,0.12808,no,,95% Confidence interval,,,0.128,0.12815,56 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,72 days high sand,0,0.30762,no,,95% Confidence interval,,,0.28262,0.33263,72 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,88 days high sand,0,1.15451,no,,95% Confidence interval,,,1.15387,1.15516,88 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,104 days high sand,0,0.14021,no,,95% Confidence interval,,,0.14021,0.14022,104 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,120 days high sand,0,0.32339,no,,95% Confidence interval,,,0.32339,0.32339,120 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,136 days high sand,0,0.32182,no,,95% Confidence interval,,,0.32182,0.32182,136 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,152 days high sand,0,-0.05109,no,,95% Confidence interval,,,-0.05355,-0.04864,152 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,168 days high sand,0,-0.54759,no,,95% Confidence interval,,,-0.54761,-0.54756,168 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,24 days high sand,0,-3.10387,no,,95% Confidence interval,,,-3.10387,-3.10387,24 days high sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,40 days high sand,0,8.4674,no,,95% Confidence interval,,,8.4674,8.4674,40 days high sand
